,created_date,job_title,company,salary,address,time,link_description,min_salary,max_salary,salary_unit,position,level,city,district
0,2023-08-01,Business Analyst,Công ty TNHH Công nghệ số Adamo,10 - 20 triệu,Hà Nội,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst/1080379.html?ta_source=JobSearchList_LinkDetail,10,20,million VND,BUSINESS_ANALYST,UNKNOWN,Hà Nội,
1,2023-08-01,Nhân Viên Lập Trình Phần Mềm - Thu Nhập Từ 10 - 20 Triệu,Công ty TNHH Đầu Tư Công Nghệ ST,10 - 20 triệu,Hồ Chí Minh,Còn 91 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-phan-mem-thu-nhap-tu-10-20-trieu/1049696.html?ta_source=JobSearchList_LinkDetail,10,20,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh,
2,2023-08-01,.Net Developer (N3) | T9160,Công ty TNHH CMC GLOBAL,Thoả thuận,Toàn Quốc,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/net-developer-n3-t9160/916089.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Toàn Quốc,
3,2023-08-01,"Project Manager (Tiếng Anh Giao Tiếp, Từ 1 Năm Kinh Nghiệm)",CÔNG TY CỔ PHẦN CÔNG NGHỆ SOTATEK,Tới 35 triệu,Hà Nội: Cầu Giấy,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/project-manager-tieng-anh-giao-tiep-tu-1-nam-kinh-nghiem/1079302.html?ta_source=JobSearchList_LinkDetail,,35,million VND,PROJECT_MANAGER,MANAGER,Hà Nội, Cầu Giấy
4,2023-08-01,Devops/Sre - Chuyên Viên Quản Trị Hệ Thống/Automation,Công ty Cổ phần Thời Trang Yody,Tới 50 triệu,Hà Nội: Thanh Xuân: Hải Dương: TP Hải Dương,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/devops-sre-chuyen-vien-quan-tri-he-thong-automation/1079757.html?ta_source=JobSearchList_LinkDetail,,50,million VND,DEVOPS_ENGINEER,SENIOR,Hà Nội, Thanh Xuân
5,2023-08-01,Angularjs (Từ 1.5 Năm Kinh Nghiệm),Công ty Cổ Phần Rikkeisoft,12 - 18 triệu,Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/angularjs-tu-1-5-nam-kinh-nghiem/1080084.html?ta_source=JobSearchList_LinkDetail,12,18,million VND,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Nam Từ Liêm
6,2023-08-01,IT Application Support,Công ty TNHH Công nghệ và Giải pháp CMC Sà i Gòn,Thoả thuận,Hồ Chí Minh: Quận 7,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-application-support/1080407.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,IT_SUPPORT,UNKNOWN,Hồ Chí Minh, Quận 7
7,2023-08-01,Thực Tập Sinh Lập Trình Viên .Net,CÔNG TY TNHH CÔNG NGHỆ VÀ TRUYỀN THÔNG IIT,2 - 6 triệu,Hà Nội: Cầu Giấy,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-vien-net/655357.html?ta_source=JobSearchList_LinkDetail,2,6,million VND,SOFTWARE_ENGINEER,INTERN,Hà Nội, Cầu Giấy
8,2023-08-01,Chuyên Viên Lập Trình Phần Mềm,Công ty cổ phần Công nghệ và Giải pháp Bình Minh,Thoả thuận,Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-lap-trinh-phan-mem/655594.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
9,2023-08-01,Thực Tập Lập Trình Viên .Net,CÔNG TY TNHH CÔNG NGHỆ VÀ TRUYỀN THÔNG IIT(IIT TECHCOM),3 - 6 triệu,Hà Nội: Cầu Giấy,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-lap-trinh-vien-net/659894.html?ta_source=JobSearchList_LinkDetail,3,6,million VND,SOFTWARE_ENGINEER,INTERN,Hà Nội, Cầu Giấy
10,2023-08-01,Chuyên Viên Business Analyst,Công ty cổ phần Công nghệ và Giải pháp Bình Minh,Thoả thuận,Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-business-analyst/797669.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Cầu Giấy
11,2023-08-01,AI Engineer,FPT Software,Thoả thuận,Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ai-engineer/1078298.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,AI_ENGINEER,UNKNOWN,Hà Nội,
12,2023-08-01,Senior Business Intelligence Analyst,Công ty Cổ phần Giải pháp Công nghệ Bất động sản và Đầu tư RETI,"Trên 1,000 USD",Hà Nội: Cầu Giấy,Còn 9 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-business-intelligence-analyst/1064953.html?ta_source=JobSearchList_LinkDetail,"1,000","1,000",USD,DATA_ANALYST,SENIOR,Hà Nội, Cầu Giấy
13,2023-08-01,Full-Stack Developer,FPT Software,Thoả thuận,Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/full-stack-developer/1078297.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội,
14,2023-08-01,Senior Java Developer,Mor Software HN,Tới 50 triệu,Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-java-developer/1080061.html?ta_source=JobSearchList_LinkDetail,,50,million VND,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Nam Từ Liêm
15,2023-08-01,Business Development Executive,Mor Software HN,10 - 30 triệu,Hồ Chí Minh: Tân Bình,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-development-executive/1080077.html?ta_source=JobSearchList_LinkDetail,10,30,million VND,OTHER,UNKNOWN,Hồ Chí Minh, Tân Bình
16,2023-08-01,Nhân Viên IT Helpdesk,CÔNG TY CỔ PHẦN GIÁO DỤC QUỐC TẾ VIỆT ÚC,9 - 10 triệu,Hồ Chí Minh: Quận 10,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-it-helpdesk/1025955.html?ta_source=JobSearchList_LinkDetail,9,10,million VND,IT_SUPPORT,UNKNOWN,Hồ Chí Minh, Quận 10
17,2023-08-01,IT Infra Lead,Công ty CP Minh Phương Logistics,Thoả thuận,Hồ Chí Minh,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-infra-lead/1079800.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,DEVOPS_ENGINEER,LEAD,Hồ Chí Minh,
18,2023-08-01,.Net Developer,Công ty Cổ phần Eton,Thoả thuận,Hồ Chí Minh: Quận 2,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/net-developer/1079479.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Quận 2
19,2023-08-01,Secretary - Salary Up To 15M,FPT Software,Thoả thuận,Hồ Chí Minh: Thủ Đức,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/secretary-salary-up-to-15m/1078389.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,OTHER,UNKNOWN,Hồ Chí Minh, Thủ Đức
20,2023-08-01,Embedded Software Engineer (Iot Project)_Up To $2800,FPT Software,Thoả thuận,Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/embedded-software-engineer-iot-project-up-to-2800/608359.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội,
21,2023-08-01,Junior Developer (C/Embedded),FPT Software,Thoả thuận,Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-developer-c-embedded/1045780.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,JUNIOR,Hà Nội, Cầu Giấy
22,2023-08-01,Senior AI Engineer - Salary Up To $2500,FPT Software,Thoả thuận,Hà Nội: Cầu Giấy,Còn 26 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-ai-engineer-salary-up-to-2500/1079695.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,AI_ENGINEER,SENIOR,Hà Nội, Cầu Giấy
23,2023-08-01,Chuyên Gia Big Data,CÔNG TY TNHH ALPHA BLOCK,Tới 50 triệu,Hà Nội: Đống Đa,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-gia-big-data/1079467.html?ta_source=JobSearchList_LinkDetail,,50,million VND,DATA_ENGINEER,UNKNOWN,Hà Nội, Đống Đa
24,2023-08-01,Front End Developer,Akila,Thoả thuận,Hà Nội,Còn 26 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/front-end-developer/1080248.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội,
25,2023-08-01,Backend Developer,Akila,Thoả thuận,Hà Nội,Còn 26 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/backend-developer/1080294.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội,
26,2023-08-01,Trưởng Nhóm Lập Trình Web,Công ty TNHH giải pháp phần mềm BLACKWIND,30 - 35 triệu,Hồ Chí Minh: Tân Bình,Còn 39 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/truong-nhom-lap-trinh-web/945171.html?ta_source=JobSearchList_LinkDetail,30,35,million VND,SOFTWARE_ENGINEER,LEAD,Hồ Chí Minh, Tân Bình
27,2023-08-01,Nhân Viên Lập Trình Mobile,Công ty TNHH giải pháp phần mềm BLACKWIND,10 - 20 triệu,Hồ Chí Minh: Tân Bình,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-mobile/872654.html?ta_source=JobSearchList_LinkDetail,10,20,million VND,MOBILE_DEVELOPER,UNKNOWN,Hồ Chí Minh, Tân Bình
28,2023-08-01,Nhân Viên Lập Trình Web,Công ty TNHH giải pháp phần mềm BLACKWIND,10 - 20 triệu,Hồ Chí Minh: Tân Bình: Hà Nội: Ba Đình,Còn 67 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-lap-trinh-web/789528.html?ta_source=JobSearchList_LinkDetail,10,20,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Tân Bình
29,2023-08-01,Trưởng Bộ Phận Lập Trình Mobile,Công ty TNHH giải pháp phần mềm BLACKWIND,30 - 35 triệu,Hồ Chí Minh: Tân Bình: Hà Nội: Ba Đình,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/truong-bo-phan-lap-trinh-mobile/676492.html?ta_source=JobSearchList_LinkDetail,30,35,million VND,MOBILE_DEVELOPER,UNKNOWN,Hồ Chí Minh, Tân Bình
30,2023-08-01,Nhân Viên Triển Khai Phần Mềm,Công ty TNHH giải pháp phần mềm BLACKWIND,8 - 12 triệu,Hà Nội: Ba Đình,Còn 39 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-trien-khai-phan-mem/523466.html?ta_source=JobSearchList_LinkDetail,8,12,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Ba Đình
31,2023-08-01,Nhân Viên Tester Thu Nhập 9 Đến 12 Triệu,Công ty TNHH giải pháp phần mềm BLACKWIND,9 - 12 triệu,Hà Nội: Ba Đình: Hồ Chí Minh: Tân Bình,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-tester-thu-nhap-9-den-12-trieu/321344.html?ta_source=JobSearchList_LinkDetail,9,12,million VND,QA_TESTER,UNKNOWN,Hà Nội, Ba Đình
32,2023-08-01,System Admin,Công ty TNHH giải pháp phần mềm BLACKWIND,10 - 18 triệu,Hà Nội: Hồ Chí Minh,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/system-admin/523460.html?ta_source=JobSearchList_LinkDetail,10,18,million VND,OTHER,UNKNOWN,Hà Nội, Hồ Chí Minh
33,2023-08-01,Middle-Up QA/Tester,Sun* Inc. (Sun Asterisk Inc.),"600 - 1,300 USD",Đà Nẵng: Hải Châu,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/middle-up-qa-tester/1080132.html?ta_source=JobSearchList_LinkDetail,600,"1,300",USD,QA_TESTER,MIDDLE,Đà Nẵng, Hải Châu
34,2023-08-01,Thực Tập Sinh Lập Trình Viên .Net,CÔNG TY TNHH CÔNG NGHỆ VÀ TRUYỀN THÔNG IIT,3 - 8 triệu,Hà Nội: Cầu Giấy,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/thuc-tap-sinh-lap-trinh-vien-net/664342.html?ta_source=JobSearchList_LinkDetail,3,8,million VND,SOFTWARE_ENGINEER,INTERN,Hà Nội, Cầu Giấy
35,2023-08-01,Cộng Tác Viên IT,Công ty TNHH FSI Việt Nam,Trên 3 triệu,Hà Nội,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/cong-tac-vien-it/1079421.html?ta_source=JobSearchList_LinkDetail,3,3,million VND,OTHER,UNKNOWN,Hà Nội,
36,2023-08-01,Senior Devops Engineers - Salary Upto 2000 Usd,CÔNG TY TNHH GIẢI PHÁP ECR VIỆT NAM,"Tá»›i 2,000 USD",Hồ Chí Minh: Bình Thạnh,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-devops-engineers-salary-upto-2000-usd/938332.html?ta_source=JobSearchList_LinkDetail,,"2,000",USD,DEVOPS_ENGINEER,SENIOR,Hồ Chí Minh, Bình Thạnh
37,2023-08-01,Project Manager,CÔNG TY TNHH GIẢI PHÁP ECR VIỆT NAM,Tới 40 triệu,Hồ Chí Minh: Bình Thạnh,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/project-manager/675110.html?ta_source=JobSearchList_LinkDetail,,40,million VND,PROJECT_MANAGER,MANAGER,Hồ Chí Minh, Bình Thạnh
38,2023-08-01,Devops Engineer,Công ty Cổ phần Công nghệ KiotViet,20 - 30 triệu,Hà Nội: Hoà n Kiếm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/devops-engineer/1079310.html?ta_source=JobSearchList_LinkDetail,20,30,million VND,DEVOPS_ENGINEER,UNKNOWN,Hà Nội, Hoà n Kiếm
39,2023-08-01,Nhân Viên Web Designer (Html/Css + Wordpress),CÔNG TY TNHH VIETRY,Thoả thuận,Hồ Chí Minh: Bình Thạnh,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-web-designer-html-css-wordpress/1015760.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Bình Thạnh
40,2023-08-01,Marketing Communication,CÔNG TY TNHH MESONEER,Thoả thuận,Hồ Chí Minh: Bình Thạnh,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/marketing-communication/1079771.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,MARKETING,UNKNOWN,Hồ Chí Minh, Bình Thạnh
41,2023-08-01,Chuyên Viên Cao Cấp BI,CÔNG TY TÀI CHÍNH TNHH MỘT THÀNH VIÊN BƯU ĐIỆN,Thoả thuận,Hà Nội: Hoà n Kiếm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/brand/ptf/tuyen-dung/chuyen-vien-cao-cap-bi-j1080106.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,DATA_ANALYST,UNKNOWN,Hà Nội, Hoà n Kiếm
42,2023-08-01,IT Business Analyst,CÔNG TY TRÁCH NHIỆM HỮU HẠN CADENA VIỆT NAM,Thoả thuận,Hồ Chí Minh: Tân Bình,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-business-analyst/1033968.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,BUSINESS_ANALYST,UNKNOWN,Hồ Chí Minh, Tân Bình
43,2023-08-01,Quản Lý Dự Án (Lĩnh Vực Công Nghệ Thông Tin),Công ty cổ phần BDA.SC,Trên 12 triệu,Hà Nội: Cầu Giấy,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/quan-ly-du-an-linh-vuc-cong-nghe-thong-tin/1041113.html?ta_source=JobSearchList_LinkDetail,12,12,million VND,PRODUCT OWNER,MANAGER,Hà Nội, Cầu Giấy
44,2023-08-01,Product Owner,CÔNG TY CỔ PHẦN EMDDI,Thoả thuận,Hà Nội: Nam Từ Liêm,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/product-owner/1029577.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,PRODUCT OWNER,UNKNOWN,Hà Nội, Nam Từ Liêm
45,2023-08-01,Vuejs Developer - Không Yêu Cầu Tiếng Anh - Từ 2 Năm Kinh Nghiệm - Mức Lương Lên Tới 30 Triệu,CÔNG TY CỔ PHẦN LOTUS TECHNOLOGY SERVICES,Tới 30 triệu,Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/vuejs-developer-khong-yeu-cau-tieng-anh-tu-2-nam-kinh-nghiem-muc-luong-len-toi-30-trieu/1079549.html?ta_source=JobSearchList_LinkDetail,,30,million VND,SOFTWARE_ENGINEER,MIDDLE,Hà Nội, Nam Từ Liêm
46,2023-08-01,.Net Full-Stack Developer,CÔNG TY TNHH AMARIS VIỆT NAM,Thoả thuận,Hồ Chí Minh: Quận 10,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/net-full-stack-developer/724949.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hồ Chí Minh, Quận 10
47,2023-08-01,Tech Lead Là m Việc Tại Nghệ An ( Thu Nhập Upto 25M),Công Ty Cổ Phần Công Nghệ ECRM,18 - 25 triệu,Nghệ An: TP Vinh,Còn 25 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/tech-lead-lam-viec-tai-nghe-an-thu-nhap-upto-25m/1079995.html?ta_source=JobSearchList_LinkDetail,18,25,million VND,OTHER,LEAD,Nghệ An, TP Vinh
48,2023-08-01,IT Business Analyst - HCM,CÔNG TY TNHH AMARIS VIỆT NAM,Thoả thuận,Hồ Chí Minh: Quận 10,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/it-business-analyst-hcm/854414.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,BUSINESS_ANALYST,UNKNOWN,Hồ Chí Minh, Quận 10
49,2023-08-01,Scrum Master (Ecommerce Platform),Công ty Cổ phần Thời Trang Yody,20 - 30 triệu,Hà Nội: Thanh Xuân: Hồ Chí Minh: Quận 7: Hải Dương: TP Hải Dương,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/scrum-master-ecommerce-platform/1079834.html?ta_source=JobSearchList_LinkDetail,20,30,million VND,PROJECT_MANAGER,UNKNOWN,Hà Nội, Thanh Xuân
50,2023-08-01,Business Analyst (Ba),VUIHOC.vn,Thoả thuận,Hà Nội: Thanh Xuân,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/business-analyst-ba/980056.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,BUSINESS_ANALYST,UNKNOWN,Hà Nội, Thanh Xuân
51,2023-08-01,Nhân Viên Data Admin (Thu Nhập Từ 7 - 8M),CHI NHÁNH CÔNG TY CỔ PHẦN BÁNH KẸO Á CHÂU,7 - 8 triệu,Hồ Chí Minh,Còn 26 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-data-admin-thu-nhap-tu-7-8m/1025793.html?ta_source=JobSearchList_LinkDetail,7,8,million VND,OTHER,UNKNOWN,Hồ Chí Minh,
52,2023-08-01,Tester,VUIHOC.vn,"Tá»›i 1,000 USD",Hà Nội,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/tester/924630.html?ta_source=JobSearchList_LinkDetail,,"1,000",USD,QA_TESTER,UNKNOWN,Hà Nội,
53,2023-08-01,Kỹ Thuật Viên Tại Trung Tâm Bảo Hà nh,"CÔNG TY Cá»"" PHẦN THÆ¯Æ NG MẠI - DỊCH VỤ PHONG VŨ",7 - 8 triệu,Hà Nội: Hai Bà Trưng,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ky-thuat-vien-tai-trung-tam-bao-hanh/1006601.html?ta_source=JobSearchList_LinkDetail,7,8,million VND,OTHER,UNKNOWN,Hà Nội, Hai Bà Trưng
54,2023-08-01,Nhân Viên Hỗ Trợ Kỹ Thuật [Quận Long Biên-Hà Nội],Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,7 - 10 triệu,Hà Nội: Long Biên,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/nhan-vien-ho-tro-ky-thuat-quan-long-bien-ha-noi/1022988.html?ta_source=JobSearchList_LinkDetail,7,10,million VND,DATA_ANALYST,UNKNOWN,Hà Nội, Long Biên
55,2023-08-01,Senior Game Client Developer (Unity/C),CÔNG TY TNHH ONEUNIVERSE VN,Thoả thuận,Hồ Chí Minh: Quận 4,Còn 27 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-game-client-developer-unity-c/1080973.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,SENIOR,Hồ Chí Minh, Quận 4
56,2023-08-01,PHP Developer [HN],CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ BAVAAN,Thoả thuận,Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/php-developer-hn/1080336.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Nam Từ Liêm
57,2023-08-01,Chuyên Viên Kiểm Soát Quy Trình Phát Triển Phần Mềm (Pqa),Công ty An ninh mạng Viettel- Chi nhánh Tập đoà n Công nghiệp- Viễn thông quân đội,20 - 40 triệu,Hà Nội: Cầu Giấy,Còn 152 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/chuyen-vien-kiem-soat-quy-trinh-phat-trien-phan-mem-pqa/1080484.html?ta_source=JobSearchList_LinkDetail,20,40,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
58,2023-08-01,Job .Net Developer [HN],CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ BAVAAN,Thoả thuận,Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/job-net-developer-hn/1080303.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Nam Từ Liêm
59,2023-08-01,Technical Support Engineer (Open For Fresher) Salary Upto 15M,Công ty TNHH Insights.,8 - 15 triệu,Hà Nội: Hai Bà Trưng,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/technical-support-engineer-open-for-fresher-salary-upto-15m/1079461.html?ta_source=JobSearchList_LinkDetail,8,15,million VND,IT_SUPPORT,FRESHER,Hà Nội, Hai Bà Trưng
60,2023-08-01,Senior C Developer,Công ty TNHH DZS Việt Nam,"Tá»›i 2,000 USD",Hà Nội: Cầu Giấy,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-c-developer/1022991.html?ta_source=JobSearchList_LinkDetail,,"2,000",USD,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Cầu Giấy
61,2023-08-01,Junior C Developer,Công ty TNHH DZS Việt Nam,Tá»›i 750 USD,Hà Nội: Cầu Giấy,Còn 26 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/junior-c-developer/1040646.html?ta_source=JobSearchList_LinkDetail,,750,USD,SOFTWARE_ENGINEER,JUNIOR,Hà Nội, Cầu Giấy
62,2023-08-01,Lập Trình Viên .Net/C# (Fresher 6 Tháng Kn- Lương 8-15Tr/Tháng),Công ty Cổ phần đầu tư Công Nghệ và Thương Mại Softdreams,8 - 15 triệu,Hà Nội: Nam Từ Liêm,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/lap-trinh-vien-net-c-fresher-6-thang-kn-luong-8-15tr-thang/1080531.html?ta_source=JobSearchList_LinkDetail,8,15,million VND,SOFTWARE_ENGINEER,FRESHER,Hà Nội, Nam Từ Liêm
63,2023-08-01,Kỹ Sư Lập Trình Nhúng (Up To 28M),Công ty cổ phần công nghệ - viễn thông Elcom,Tới 28 triệu,Hà Nội: Cầu Giấy,Còn 27 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/ky-su-lap-trinh-nhung-up-to-28m/1080947.html?ta_source=JobSearchList_LinkDetail,,28,million VND,OTHER,UNKNOWN,Hà Nội, Cầu Giấy
64,2023-08-01,Tester (Thu Nhập 15M - 25M),CÔNG TY CỔ PHẦN TẬP ĐOÀN MEDIC GROUP,12 - 20 triệu,Hà Nội,Còn 26 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/tester-thu-nhap-15m-25m/1078969.html?ta_source=JobSearchList_LinkDetail,12,20,million VND,QA_TESTER,UNKNOWN,Hà Nội,
65,2023-08-01,Senior Java Developer,Công ty TNHH Hệ thống Thông Tin FPT,Tới 30 triệu,Hà Nội: Nam Từ Liêm,Còn 60 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/senior-java-developer/929617.html?ta_source=JobSearchList_LinkDetail,,30,million VND,SOFTWARE_ENGINEER,SENIOR,Hà Nội, Nam Từ Liêm
66,2023-08-01,Android Developer (Kotlin/Java),"CÔNG TY Cá»"" PHẦN ĐẦU TƯ THÆ¯Æ NG MẠI QUỐC TẾ LIM",13 - 18 triệu,Hà Nội: Cầu Giấy,Còn 26 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/android-developer-kotlin-java/1080276.html?ta_source=JobSearchList_LinkDetail,13,18,million VND,SOFTWARE_ENGINEER,UNKNOWN,Hà Nội, Cầu Giấy
67,2023-08-01,Fresher Mobile Developer (React Native),CÔNG TY CỔ PHẦN ESTUARY,Thoả thuận,Hồ Chí Minh: Quận 3,Còn 30 ngà y để ứng tuyển,https://www.topcv.vn/viec-lam/fresher-mobile-developer-react-native/1080664.html?ta_source=JobSearchList_LinkDetail,negotiate,negotiate,negotiate,SOFTWARE_ENGINEER,FRESHER,Hồ Chí Minh, Quận 3
